slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale,visitas guiadas,mensaje a la comunidad,mensaje_comunidad_locale,enlace destacado 1,enlace destacado 2
aceites-alcaniz-millan-moli-de-casto-maella,Alcañiz Millán (Molí de Casto),Maella,Aceite,"aceite virgen de primera presión en frío, ecológico y convencional; envases de 5, 2 y 1 l","Calle Fabara, 7, 50710 Maella, Zaragoza",Almazara familiar de Maella que elabora tres tipos de aceite de oliva Empeltre y los envasa también en botellas de cristal de 750 y 250 ml.,,+34976638225,alcanizmillan@gmail.com,https://molidecasto.blogspot.com/,,,https://www.google.com/maps/search/?api=1&query=Alca%C3%B1iz%20Mill%C3%A1n%20%28Mol%C3%AD%20de%20Casto%29%2C%20Calle%20Fabara%2C%207%2C%2050710%20Maella%2C%20Zaragoza&query_place_id=ChIJ_W4WuzKvoBIRDI__OcbDMnA,41.12215,0.13936,,verificado,no,,,576,es,,,,,
aceites-alia-ejea-de-los-caballeros,Aceites Alía,Ejea de los Caballeros,Aceite,"AOVE Cuco, Gorrión, Milvus y Mochuelo","Polígono Valdeferrín, parcela 35, 50600 Ejea de los Caballeros, Zaragoza",Productor y envasador de AOVE de cosecha temprana y variedades autóctonas aragonesas con ciclo integrado de elaboración.,Consultar,+34609728158,info@aceitesalia.com,https://aceitesalia.com/,https://www.facebook.com/Aceite-Milvus-Al%C3%ADa-528725223912673/,,,42.1295861,-1.1701308,/productores/es/aragon/zaragoza/aceites-alia-ejea-de-los-caballeros.webp,verificado,sí,telefono|email,,139,es,,,,,
aceites-del-isuela-s-c-mesones-de-isuela,Aceites del Isuela S.C,Mesones de Isuela,Aceite,aceite de oliva,"Ctra. Calcena, km 4, Mesones de Isuela, Zaragoza",Almazara de Mesones de Isuela dedicada a producir aceite de oliva y recogida en el directorio agroalimentario aragonés.,Consultar fuente,,,,,,,41.55144,-1.53836,,parcial,no,,,159,es,,,,,
aceites-josa-s-c-la-almunia-de-dona-godina,Aceites Josa – SAT Valle del Jalón,La Almunia de Doña Godina,Aceite,aceite de oliva virgen extra arbequina,"Avenida de Madrid, 21-25, 50100 La Almunia de Doña Godina, Zaragoza","Almazara y embotelladora de La Almunia conocida como Aceites Josa y SAT Valle del Jalón, con entrega a domicilio por pedido telefónico.",Lun-Sáb 9:00-17:00,+34976600285,info@valledeljalon.com,,https://es-es.facebook.com/pg/Almazara.ValledelJalon/about/?ref=page_internal,,https://www.google.com/maps/search/?api=1&query=Aceites%20Josa%20%E2%80%93%20SAT%20Valle%20del%20Jal%C3%B3n%2C%20Avenida%20de%20Madrid%2C%2021-25%2C%2050100%20La%20Almunia%20de%20Do%C3%B1a%20Godina%2C%20Zaragoza&query_place_id=ChIJFS6axHbvWw0RtxvxIIe1FGQ,41.48333,-1.38333,,parcial,sí,telefono,,178,es,,,,,
aceites-sanz-caspe,Aceites Sanz,Caspe,Aceite,aceite de oliva virgen extra,"Plaza Madre Ferrán, 8, 50700 Caspe, Zaragoza","Almazara de Caspe vinculada a Vicente Sanz Rabinad, con producción de AOVE y distribución en el ámbito comarcal.",,+34976633342,aceitesvsanz@hotmail.com,,,,,41.23667,-0.03957,,parcial,no,,,207,es,,,,,
aceites-tezar-borja,Aceites Tezar S.L.,Borja,Aceite,aceite de oliva,"Polígono Barbalanca, s/n, 50540 Borja, Zaragoza","Empresa fundada en 1998 y activa en Borja, dedicada a fabricar aceite de oliva y comercializar productos agroalimentarios.",Consultar,+34976867917,aceitestezarsl@hotmail.com,,,,,41.83482,-1.53375,,parcial,no,,,213,es,,,,,
aceites-victoria-ibaceite-brea-de-aragon,Aceites Victoria (Ibaceite),Brea de Aragón,Aceite,aceite de oliva virgen extra,"Polígono Río Isuela, nave 8, 50246 Brea de Aragón, Zaragoza",Empresa familiar fundada en 2007 y dedicada a elaborar aceite de oliva virgen extra en Brea de Aragón.,Consultar fuente,+34976824810,ibaceite@aceitesvictoria.com,https://www.aceitesvictoria.com/,,,https://www.google.com/maps/search/?api=1&query=Aceites%20Victoria%20%28Ibaceite%29%2C%20Pol%C3%ADgono%20R%C3%ADo%20Isuela%2C%20nave%208%2C%2050246%20Brea%20de%20Arag%C3%B3n%2C%20Zaragoza&query_place_id=ChIJBzWlvqeWWw0RyUt-ioMP3L4,41.5198026,-1.5968470,/productores/es/aragon/zaragoza/aceites-victoria-ibaceite-brea-de-aragon.webp,verificado,sí,ecommerce,,220,es,,,,,
aceites-y-almendras-delpont-maella,Delpont (Olivest 1976),Maella,Aceite,AOVE ecológico Empeltre y Arbequina y almendra Largueta tostada al horno de leña,"Camino del Fútbol, s/n, 50710 Maella, Zaragoza",Productor y envasador de AOVE ecológico de cultivos propios y almendra Largueta tostada bajo la marca Delpont.,,+34678716541,comercial@olivest1976.com,https://delpont.es/,,https://www.instagram.com/delpontgourmet/,,41.12215,0.13936,/productores/es/aragon/zaragoza/aceites-y-almendras-delpont-maella.webp,verificado,no comprobado,,,4818,es,,,,,
aceitunas-muniente-caspe,Aceitunas Muniente,Caspe,Conservas,aceitunas de mesa aderezadas y encurtidos,"Calle Obispo García, 11, 50700 Caspe, Zaragoza",Productor y elaborador de aceitunas de mesa de Caspe con distribución regional y en Cataluña.,,+34976639500,hola@aceitunasmuniente.es,,https://www.facebook.com/lasdemuniente/,,,41.23667,-0.03957,,parcial,no comprobado,,,257,es,,,,,
aceitunas-y-encurtidos-sarinena-s-c-chiprana,Aceitunas y Encurtidos Sariñena S.C.,Chiprana,Conservas,aceitunas y encurtidos artesanos,"Paraje La Sardá, s/n, 50792 Chiprana, Zaragoza",Cooperativa dedicada al aderezo y envasado artesanal de aceitunas y encurtidos en Chiprana.,Consultar fuente,+34976637226,info@aceitunassarinena.com,https://www.aceitunassarinena.com/,,,https://www.google.com/maps/search/?api=1&query=Aceitunas%20y%20Encurtidos%20Sari%C3%B1ena%20S.C.%2C%20Paraje%20La%20Sard%C3%A1%2C%20s%2Fn%2C%2050792%20Chiprana%2C%20Zaragoza&query_place_id=ChIJi8lx48FSXw0R79pYl46Qogk,41.26235,-0.12722,/productores/es/aragon/zaragoza/aceitunas-y-encurtidos-sarinena-s-c-chiprana.webp,verificado,sí,ecommerce,,274,es,,,,,
acemar-caspe,Acemar,Caspe,Conservas,aceitunas y encurtidos,"Camino del Batán, 29, 50700 Caspe, Zaragoza",Aceitunas y Encurtidos Mar de Aragón S.L. elabora y envasa aceitunas y encurtidos bajo la marca Acemar.,Consultar fuente,+34976631194,cial@acemar.es,https://www.acemar.es/,,,https://www.google.com/maps/search/?api=1&query=Acemar%2C%20Camino%20del%20Bat%C3%A1n%2C%2029%2C%2050700%20Caspe%2C%20Zaragoza&query_place_id=ChIJMbGYXVpUXw0R1qSeW_n8yFg,41.2336187,-0.0479274,/productores/es/aragon/zaragoza/acemar-caspe.webp,verificado,no,,,277,es,,,,,
frutas-agrotrain-ricla,Frutas Agrotrain S.L.,Ricla,Fruta y verdura,"cereza, paraguayo, melocotón y nectarina","Polígono Industrial La Noria, calle Fréscano A27-A29, 50270 Ricla, Zaragoza",Empresa familiar con 50 años y tres generaciones de cultivo propio de fruta de hueso; cuenta con Agricultura Integrada y GlobalG.A.P.,L-V 09:00-13:00; S-D cerrado,+34976606444,frutasagrotrain@gmail.com,https://agrotrain.com/,https://www.facebook.com/frutasagrotrain,,https://www.google.com/maps/search/?api=1&query=Frutas%20Agrotrain%20S.L.%2C%20Pol%C3%ADgono%20Industrial%20La%20Noria%2C%20calle%20Fr%C3%A9scano%20A27-A29%2C%2050270%20Ricla%2C%20Zaragoza&query_place_id=ChIJ95AZySvvWw0Rb3uYAKBSfaw,41.5177866,-1.3994418,/productores/es/aragon/zaragoza/frutas-agrotrain-ricla.webp,verificado,no,,,6298,es,,,,,
agroalimentos-la-redonda-s-l-la-almunia-de-dona-godina,Agroalimentos La Redonda S.L.,La Almunia de Doña Godina,Aceite,AOVE La Redonda y Agus,"Carretera de La Almunia a Cariñena, km 3,5, 50100 La Almunia de Doña Godina, Zaragoza",Empresa familiar que cultiva arbequina y elabora AOVE en la almazara de su propia finca La Redonda.,Lun-Vie; consultar horario de almazara,+34976812448,info@laredonda.net,https://laredonda.net,https://www.facebook.com/LaRedondaSpain,https://www.instagram.com/laredonda_spain/,https://www.google.com/maps/search/?api=1&query=Agroalimentos%20La%20Redonda%20S.L.%2C%20Carretera%20de%20La%20Almunia%20a%20Cari%C3%B1ena%2C%20km%203%2C5%2C%2050100%20La%20Almunia%20de%20Do%C3%B1a%20Godina%2C%20Zaragoza&query_place_id=ChIJf4u1Vq9vWQ0RCi_dPmxz3cI,41.48333,-1.38333,/productores/es/aragon/zaragoza/agroalimentos-la-redonda-s-l-la-almunia-de-dona-godina.webp,verificado,sí,ecommerce,,443,es,,,,,
agustin-pellicer-ambel,Apiambel (Agustín Pellicer),Ambel,Miel,miel de romero y selección de mieles del Moncayo,"Calle Hospital, 19, Ambel, Zaragoza",Apicultor de Ambel que comercializa mieles locales del Moncayo bajo la marca Apiambel.,,+34976860648,cesar@apiambel.com,https://www.apiambel.com/,,,,41.79535,-1.6156,,parcial,no comprobado,,,818,es,,,,,
ajos-del-moncayo-s-c-la-almunia-de-dona-godina,Ajos del Moncayo S.C.,La Almunia de Doña Godina,Fruta y verdura,ajo seco para consumo y ajo de siembra,"Carretera CV-816, km 3,45, 50100 La Almunia de Doña Godina, Zaragoza","Sociedad agrícola vinculada a Ajos F. Virto Celorrio que cultiva ajo de siembra y ajo seco y lo prepara en bolsas de red, cajas o sacos.",,+34976813023,ajosfvc@telefonica.net,,,,,41.48333,-1.38333,,parcial,no comprobado,,,538,es,,,,,
ajos-verdes-el-sixto-s-c-ricla,"Ajos Verdes El Sixto, S.C.",Ricla,Fruta y verdura,ajos verdes tiernos en manojos,"Polígono La Noria, s/n, 50270 Ricla, Zaragoza",Sociedad agrícola activa desde 2009 que cultiva y comercializa ajos verdes tiernos bajo la marca El Sixto.,,+34687510603,ajosverdeselsixto@gmail.com,,,,,41.50361,-1.40278,,parcial,no,,,548,es,,,,,
alejandro-y-miguel-zgv-s-l-nonaspe,Alejandro y Miguel ZGV S.L.,Nonaspe,Fruta y verdura,melocotón y otras frutas de hueso,"Polígono La Mixana, s/n, 50794 Nonaspe, Zaragoza",Sociedad agrícola de Nonaspe que cultiva y comercializa fruta de hueso y sucede legalmente a Alejandro y Miguel S.C.,,+34607860658,,,,,,41.20908,0.24745,,parcial,no,,,588,es,,,,,
alium-aragon-s-l-bardallur,Alium Aragón S.L.,Bardallur,Fruta y verdura,ajos y fruta,"Polígono 9, parcela 943, 50296 Bardallur, Zaragoza","Cultiva ajos y fruta y los recolecta, clasifica, envasa y comercializa para distribuidores, comercios y particulares.",,+34976654023,alium07@hotmail.com,,,,,41.68391,-1.21227,,parcial,no comprobado,,,610,es,,,,,
almazara-virgen-del-castillo-aninon,Almazara Virgen del Castillo,Aniñón,Aceite,"AOVE coupage de Arbequina, Verdial y Empeltre","Camino Villarroya, calle Tablas, nave del fondo, 50313 Aniñón, Zaragoza",Almazara reactivada en 2025/2026 por los hermanos Sebastián Liñán que moltura aceituna de unos 300 productores del entorno.,,+34635667131,almazaraaninon@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Almazara%20Virgen%20del%20Castillo%2C%20Camino%20Villarroya%2C%20calle%20Tablas%2C%20nave%20del%20fondo%2C%2050313%20Ani%C3%B1%C3%B3n%2C%20Zaragoza&query_place_id=ChIJ-QWiW2ObWw0R6aFs2zVFcAY,41.446545,-1.707714,,parcial,sí,telefono,,677,es,,,,,
almazara-de-jaime-aceites-de-belchite-belchite,Almazara de Jaime (Aceites de Belchite),Belchite,Aceite,aceite de oliva virgen extra Capricho Aragonés,"Ctra. Cariñena, s/n, 50130 Belchite, Zaragoza","Almazara histórica de Belchite operada por Aceites de Belchite, que elabora y envasa AOVE de las variedades empeltre, arbequina y royal.",Lun-Vie 8-13 y 16-18,+34976830298,gestion@aceitesbelchite.com,https://jaimeolive.com/,https://www.facebook.com/AceitesAJD/,https://www.instagram.com/almazara_de_jaime/,https://www.google.com/maps/search/?api=1&query=Almazara%20de%20Jaime%20%28Aceites%20de%20Belchite%29%2C%20Ctra.%20Cari%C3%B1ena%2C%20s%2Fn%2C%2050130%20Belchite%2C%20Zaragoza&query_place_id=ChIJs4gJapwyWQ0R1W13X_nlo0I,41.30654,-0.75464,/productores/es/aragon/zaragoza/almazara-de-jaime-aceites-de-belchite-belchite.webp,verificado,sí,ecommerce,,632,es,,,,,
almendras-de-las-pedrosas-las-pedrosas,Almendras de Las Pedrosas,Las Pedrosas,Frutos secos,"almendras Largueta, Marcona y Antoñeta","Calle Cinco Villas, 1, 50612 Las Pedrosas, Zaragoza",Explotación familiar que cultiva y vende directamente almendra en cáscara de sus propios almendros de Las Pedrosas.,,+34625735398,info@almendrasdelaspedrosas.es,https://www.almendrasdelaspedrosas.es,,https://www.instagram.com/almendrasdelaspedrosas/,https://www.google.com/maps/search/?api=1&query=Almendras%20de%20Las%20Pedrosas%2C%20Calle%20Cinco%20Villas%2C%201%2C%2050612%20Las%20Pedrosas%2C%20Zaragoza&query_place_id=ChIJJ6kUGHGYWQ0RVpdW5mEFaJ0,42.0372944,-0.8765356,/productores/es/aragon/zaragoza/almendras-de-las-pedrosas-las-pedrosas.webp,verificado,sí,ecommerce|whatsapp,,681,es,,,,,
amandolas-almendras-belchitanas-belchite,"Amandolas, Almendras Belchitanas",Belchite,Frutos secos,"almendra tostada al agua sal, garrapiñada y repelada frita","Calle de la Estación, 25, 50130 Belchite, Zaragoza",Marca familiar que cultiva almendras en Belchite y las transforma artesanalmente en varios preparados.,,+34650035462,info.amandolas@gmail.com,https://amandolas.com/,https://www.facebook.com/share/ZGK8JbFPU2HwESzt/?mibextid=LQQJ4d,https://www.instagram.com/amandolas_almendras/,,41.30654,-0.75464,/productores/es/aragon/zaragoza/amandolas-almendras-belchitanas-belchite.webp,parcial,sí,email|telefono,,723,es,,,,,
angel-bravo-gelsa,Ángel Bravo,Gelsa,Pan y cereal,pan y repostería,"C/ Nuestra Señora del Buen Suceso, 26, Gelsa, Zaragoza",Panadería y obrador de repostería de Gelsa con atención en Nuestra Señora del Buen Suceso.,,+34976176844,,,,,,41.40717,-0.46026,,parcial,no,,,764,es,,,,,
angel-sancho-lumbreras-tabuenca,Ángel Sancho Lumbreras,Tabuenca,Miel,miel del Moncayo y de la meseta castellana,"Calle La Posada, 38, Tabuenca, Zaragoza",Productor primario de miel con venta en la explotación y al por mayor.,,+34976865854,,,,,,41.69533,-1.54354,,parcial,no,,,767,es,,,,,
antigua-casa-cortes-monegrillo,Antigua Casa Cortés,Monegrillo,Pan y cereal,"pan, farinosos, tortas de coco y magdalenas","C/ Rosario, 16, Monegrillo, Zaragoza",Panadería de Monegrillo que elabora pan y dulces tradicionales de Los Monegros como farinosos y tortas de coco.,,+34976163133,pigascona@yahoo.es,,,,,41.63871,-0.41585,,parcial,no comprobado,,,787,es,,,,,
antonio-isasa-e-hijos-panaderia-reposteria-tauste-tauste,Panadería Repostería Isasa,Tauste,Pan y cereal,"pan, fullatre, culeca, tartas y mantecados","C/ Castejón de Valdejasa, 7, 50660 Tauste, Zaragoza",Obrador y tienda familiar de Tauste que mantiene la elaboración del fullatre y la culeca junto con pan y repostería.,,+34976859577,panaderia.isasa@gmail.com,,https://www.facebook.com/panaderia.isasa,,,41.92032,-1.25472,,parcial,no comprobado,,,9647,es,,,,,
bodega-senorio-de-cinco-villas-biota,Bodega Señorío de Cinco Villas,Biota,Vino,vino ecológico Argumento y tintos de Cinco Villas,"Ctra. Gallur-Sangüesa km 55, 50695 Biota, Zaragoza",Bodega familiar de Biota centrada en vinos ecológicos bajo la marca Argumento y vinculada a La Botillería de Ejea.,Consultar visitas,+34976677969,senorio@senoriocincovillas.com,https://senoriocincovillas.com/,,,,42.2612800,-1.1884600,/productores/es/aragon/zaragoza/bodega-senorio-de-cinco-villas-biota.webp,verificado,no,,,1643,es,,,,,
jumosol-fuentes-de-ebro,Jumosol,Fuentes de Ebro,Fruta y verdura,cebolla dulce de Fuentes de Ebro DOP,"Calle Andrés Segovia, 17, 50740 Fuentes de Ebro, Zaragoza",Marca familiar de agricultores de Fuentes de Ebro especializada en cebolla dulce DOP y formatos frescos y preparados.,,+34976161040,comercial@jumosol.com,https://jumosol.com/,https://www.facebook.com/people/The-Real-Sweet-Onion/100066974245492/,https://www.instagram.com/therealsweetonion/,https://www.google.com/maps/search/?api=1&query=Jumosol%2C%20Calle%20Andr%C3%A9s%20Segovia%2C%2017%2C%2050740%20Fuentes%20de%20Ebro%2C%20Zaragoza&query_place_id=ChIJ5-Xh2ysnWQ0Rz0TCu9S2gjY,41.5113800,-0.6286600,/productores/es/aragon/zaragoza/jumosol-fuentes-de-ebro.webp,verificado,sí,ecommerce,,7417,es,,,,,
bodegas-roman-bulbuente,Bodegas Román,Bulbuente,Vino,vinos de garnacha de Campo de Borja,"Ctra. Gallur-Ágreda, 1, 50546 Bulbuente, Zaragoza",Bodega familiar de Bulbuente dedicada a vinos de garnacha de viñedos propios en la DOP Campo de Borja.,Lun-Vie 8:00-14:00,+34976852936,info@bodegasroman.es,https://bodegasroman.es/,,,https://www.google.com/maps/search/?api=1&query=Bodegas%20Rom%C3%A1n%2C%20Ctra.%20Gallur-%C3%81greda%2C%201%2C%2050546%20Bulbuente%2C%20Zaragoza&query_place_id=ChIJVfxNbE2xWw0RkT-daQM6C58,41.8198278,-1.6013993,/productores/es/aragon/zaragoza/bodegas-roman-bulbuente.webp,verificado,no,,,2346,es,,,,,
pagos-del-moncayo-vera-de-moncayo,Pagos del Moncayo,Vera de Moncayo,Vino,vinos Prados de garnacha y syrah,"Ctra. Z-372 km 1.6, 50580 Vera de Moncayo, Zaragoza","Bodega artesanal junto al Monasterio de Veruela con vinos de garnacha, syrah y experiencias de enoturismo.",Lun-Vie 7:00-15:00; visitas con cita previa,+34976900256,info@pagosdelmoncayo.com,https://www.pagosdelmoncayo.com/,https://www.facebook.com/pagosdelmoncayo/,https://www.instagram.com/pagosdelmoncayo/,https://www.google.com/maps/search/?api=1&query=Pagos%20del%20Moncayo%2C%20Ctra.%20Z-372%20km%201.6%2C%2050580%20Vera%20de%20Moncayo%2C%20Zaragoza&query_place_id=ChIJA6nR3P2tWw0Rqc3NHixYYMc,41.8249100,-1.6874700,/productores/es/aragon/zaragoza/pagos-del-moncayo-vera-de-moncayo.webp,verificado,sí,ecommerce,,9411,es,,,,,
bodegas-cabal-ainzon,Bodegas Cabal,Ainzón,Vino,vinos y espumosos artesanos,"Polígono Las Bodegas, 11, 50570 Ainzón, Zaragoza",Bodega de Ainzón especializada en vinos y espumosos artesanos elaborados con uva del Campo de Borja.,Consultar fuente,+34639141533,info@bodegascabalarcega.es,https://bodegascabalarcega.com/,https://www.facebook.com/people/Bodegas-Cabal/100054591242986/,,https://www.google.com/maps/search/?api=1&query=Bodegas%20Cabal%2C%20Pol%C3%ADgono%20Las%20Bodegas%2C%2011%2C%2050570%20Ainz%C3%B3n%2C%20Zaragoza&query_place_id=ChIJl9xXYY23Ww0RH1w6Hnc6LPY,41.8160700,-1.5197000,/productores/es/aragon/zaragoza/bodegas-cabal-ainzon.webp,verificado,sí,ecommerce,,1857,es,,,,,
cooperativa-agraria-nuestra-senora-del-pilar-novallas,Cooperativa Agraria Nuestra Señora del Pilar,Novallas,Aceite,AOVE San Marcial DOP Sierra del Moncayo y varietales,"Calle La Virgen, 40, 50510 Novallas, Zaragoza",Cooperativa de Novallas que elabora y envasa el AOVE San Marcial amparado por la DOP Aceite Sierra del Moncayo.,Consultar,+34976198288,cooperativanovallas@hotmail.com,https://cooperativanovallas.es/,,,https://www.google.com/maps/search/?api=1&query=Cooperativa%20Agraria%20Nuestra%20Se%C3%B1ora%20del%20Pilar%2C%20Calle%20La%20Virgen%2C%2040%2C%2050510%20Novallas%2C%20Zaragoza&query_place_id=ChIJJTAAkl9SWg0ROvsxt2PpyfQ,41.9466700,-1.6941700,/productores/es/aragon/zaragoza/cooperativa-agraria-nuestra-senora-del-pilar-novallas.webp,verificado,sí,ecommerce,,4424,es,,,,,
la-casa-de-la-abuela-pina-de-ebro,La Casa de la Abuela,Pina de Ebro,Pan y cereal,"empanadillas, chocolates, turrones, polvorones y repostería ecológica","Plaza de España, 10, 50750 Pina de Ebro, Zaragoza",Obrador artesano y ecológico de Cristina Morón en Pina de Ebro especializado en dulces tradicionales y repostería de temporada.,,+34634995358,cristina3moron@gmail.com,,https://www.facebook.com/La-Casa-de-la-Abuela-360171877485177,https://www.instagram.com/lacasadelaabuela_eco/,https://www.google.com/maps/search/?api=1&query=La%20Casa%20de%20la%20Abuela%2C%20Plaza%20de%20Espa%C3%B1a%2C%2010%2C%2050750%20Pina%20de%20Ebro%2C%20Zaragoza&query_place_id=ChIJ_x3dm3vZWA0RhTsHVFByLww,41.4889600,-0.5260200,,parcial,no comprobado,,,7591,es,,,,,
bodegas-ejeanas-ejea-de-los-caballeros,Bodegas Ejeanas,Ejea de los Caballeros,Vino,vinos UN y Vega de Luchán,"Avenida Cosculluela, 23, 50600 Ejea de los Caballeros, Zaragoza",Bodega familiar de Ejea de los Caballeros con vinos de la IGP Ribera del Gállego-Cinco Villas.,Consultar fuente,+34976663770,info@bodegasejeanas.com,https://bodegasejeanas.com/,https://www.facebook.com/bodegasejeanas/,https://www.instagram.com/bodegas.ejeanas/,https://www.google.com/maps/search/?api=1&query=Bodegas%20Ejeanas%2C%20Avenida%20Cosculluela%2C%2023%2C%2050600%20Ejea%20de%20los%20Caballeros%2C%20Zaragoza&query_place_id=ChIJQWR_sTOJWQ0RtEglUtKRN_0,42.1272800,-1.1384300,/productores/es/aragon/zaragoza/bodegas-ejeanas-ejea-de-los-caballeros.webp,verificado,sí,ecommerce,,1976,es,,,,,
colmenar-el-romeral-tauste,Colmenar El Romeral,Tauste,Miel,"miel, jalea real y polen","Ctra. Tauste-Luceni km 2,2, 50660 Tauste, Zaragoza",Colmenar de Tauste dedicado a miel y productos apícolas artesanales con venta local en Cinco Villas.,,+34976855161,mielromeral@gmail.com,,https://www.facebook.com/apivitalymieles,,https://www.google.com/maps/search/?api=1&query=Colmenar%20El%20Romeral%2C%20Ctra.%20Tauste-Luceni%20km%202%2C2%2C%2050660%20Tauste%2C%20Zaragoza&query_place_id=ChIJOShtJ_0sWg0RFpj1ZNysRkE,41.9203200,-1.2547200,,parcial,no,,,4122,es,,,,,
miel-sierra-de-luna-sierra-de-luna,Miel Sierra de Luna,Sierra de Luna,Miel,miel y productos de la colmena,"Calle Baja, 5, 50612 Sierra de Luna, Zaragoza",Explotación apícola familiar de Sierra de Luna con venta directa de miel y productos de la colmena.,,+34695810059,mielsierradeluna@gmail.com,,https://www.facebook.com/MielSierraDeLuna,https://www.instagram.com/MielSierraDeLuna/,,42.0489600,-0.9098200,,parcial,no,,,8801,es,,,,,
miel-de-los-banales-layana,Miel de Los Bañales,Layana,Miel,"miel de encina y milflores, bálsamo labial y lotes regalo","Calle de la Iglesia, 4, 50679 Layana, Zaragoza",Explotación apícola de María Laita que recolecta miel en el entorno de Los Bañales.,,+34669682660,marialaita@gmail.com,,https://www.facebook.com/mieldelosbanales.layanauncastillo,https://www.instagram.com/mieldelosbanales/?hl=es,https://www.google.com/maps/search/?api=1&query=Miel%20de%20Los%20Ba%C3%B1ales%2C%20Calle%20de%20la%20Iglesia%2C%204%2C%2050679%20Layana%2C%20Zaragoza&query_place_id=ChIJKVg1BIQfWg0RG1zZqDDtgqI,42.2968100,-1.2450000,,parcial,no,,,8694,es,,,,,
miel-del-tio-juan-cruz-fuendejalon,Miel del Tío Juan Cruz,Fuendejalón,Miel,"mieles de Aragón, montaña, mediterráneas, meseta y pradera, y vinagre de miel","Calle Posada, 14, 50529 Fuendejalón, Zaragoza",Apícola Cuartero Navarro produce y envasa la marca familiar Miel del Tío Juan Cruz en Fuendejalón.,,+34690692465,info@mieltiojuancruz.com,https://mieltiojuancruz.com/,https://www.facebook.com/Miel-del-T%C3%ADo-Juan-Cruz-720183401680441/,,https://www.google.com/maps/search/?api=1&query=Miel%20del%20T%C3%ADo%20Juan%20Cruz%2C%20Calle%20Posada%2C%2014%2C%2050529%20Fuendejal%C3%B3n%2C%20Zaragoza&query_place_id=ChIJY_9elZrIWw0RkrAGXBbcqtM,41.7607600,-1.4720400,/productores/es/aragon/zaragoza/miel-del-tio-juan-cruz-fuendejalon.webp,verificado,no,,,8706,es,,,,,
chocolates-caro-terrer,Chocolates Caro,Terrer,Chocolate,frutas de Aragón y chocolates artesanos,"Ctra. N-II km 227, 50293 Terrer, Zaragoza","Obrador chocolatero con origen en los años treinta y fábrica en Terrer, especializado en frutas de Aragón y chocolate.",Consultar web,+34976887574,comercial@chocoter.com,https://www.carochocolate.es/,https://www.facebook.com/CAROChocoter,https://www.instagram.com/chocolatescaro/,https://www.google.com/maps/search/?api=1&query=Chocolates%20Caro%2C%20Ctra.%20N-II%20km%20227%2C%2050293%20Terrer%2C%20Zaragoza&query_place_id=ChIJDeEmHX2HWw0Ro1OlA-7K1n8,41.3257971,-1.7234620,/productores/es/aragon/zaragoza/chocolates-caro-terrer.webp,verificado,sí,ecommerce,,4021,es,,,,,
chocolates-nakoa-utebo,Chocolates Nakoa,Utebo,Chocolate,"bombones, tabletas y frutas de Aragón","Parque Empresarial Utebo, naves 15 y 16, Avenida Miguel Servet, 50180 Utebo, Zaragoza","Empresa familiar de Utebo dedicada a chocolates, bombones y elaboraciones artesanas bajo la marca Nakoa.",Consultar web,+34976772040,atencionalcliente@latiendadechocolate.es,https://latiendadechocolate.es/,,,https://www.google.com/maps/search/?api=1&query=Chocolates%20Nakoa%2C%20Parque%20Empresarial%20Utebo%2C%20naves%2015%20y%2016%2C%20Avenida%20Miguel%20Servet%2C%2050180%20Utebo%2C%20Zaragoza&query_place_id=ChIJo4rUf_JuWQ0RJjyGt8QGoLw,41.7140800,-0.9943600,/productores/es/aragon/zaragoza/chocolates-nakoa-utebo.webp,verificado,sí,ecommerce,,4033,es,,,,,
bodegas-ateca-ateca,Bodegas Ateca,Ateca,Vino,vinos Atteca y Honoro Vera Garnacha,"Ctra. N-II km 221, 50200 Ateca, Zaragoza",Bodega del grupo Gil Family en la DOP Calatayud centrada en garnachas de viñas viejas de Ateca.,Consultar fuente,+34629261379,info@gilfamily.es,https://gilfamily.es/bodegas_ateca,,,https://www.google.com/maps/search/?api=1&query=Bodegas%20Ateca%2C%20Ctra.%20N-II%20km%20221%2C%2050200%20Ateca%2C%20Zaragoza&query_place_id=ChIJCQv9ng2BWw0RYue7EignZzU,41.3308300,-1.7929100,/productores/es/aragon/zaragoza/bodegas-ateca-ateca.webp,verificado,sí,ecommerce,,1817,es,,,,,
bodegas-augusta-bilbilis-mara,Bodegas Augusta Bílbilis,Mara,Vino,vinos Samitier y Segeda,"Calle Carramiedes, s/n, 50331 Mara, Zaragoza",Bodega familiar de Mara dedicada a vinos ecológicos de la DOP Calatayud con elaboración en pequeñas partidas.,Consultar fuente,+34677547127,pedidos@bodegasaugustabilbilis.com,https://www.bodegasaugustabilbilis.com/,http://www.facebook.com/bodegas.augustabilbilis,http://instagram.com/augustabilbilis,https://www.google.com/maps/search/?api=1&query=Bodegas%20Augusta%20B%C3%ADlbilis%2C%20Calle%20Carramiedes%2C%20s%2Fn%2C%2050331%20Mara%2C%20Zaragoza&query_place_id=ChIJ6fWUAEz1Ww0Reh-fvQE1y-o,41.2889800,-1.5180600,/productores/es/aragon/zaragoza/bodegas-augusta-bilbilis-mara.webp,verificado,sí,ecommerce,,1819,es,,,,,
